"ZIP","d_spe_m","d_Int.Fam_m","d_nur.Ass_m","d_spe_miles","d_Int.Fam_miles","d_nur.Ass_miles"
"92821",12813.6450356034,8209.75458695766,9384.16661567752,7.96204968223212,5.10131767492119,5.83106529116129
"92823",18060.443347262,7786.63514536214,9058.21340065782,11.222267107797,4.83840278956724,5.6285268499247
"93243",79458.2976747665,70591.5566120366,70591.5566120366,49.3732198757047,43.8636687163909,43.8636687163909
"93510",23679.1274828192,13653.9254672616,13528.1139073981,14.713564245479,8.48417703360486,8.40600116035026
"93523",47392.5770334908,43747.5335603358,43747.5335603358,29.448455288187,27.1835246500651,27.1835246500651
"93532",30212.8096246645,23456.9865006689,29284.0695006277,18.7734161983574,14.5755318954782,18.1963224058482
"93534",539.077650509126,220.33542652431,331.070765060224,0.334968154963603,0.136910426960313,0.205718347310217
"93535",8254.45176111619,3174.29316435602,5717.27201662019,5.12909128034858,1.97241923046468,3.55255695913865
"93536",6965.88370821728,3074.45612194548,6263.99693450111,4.32841022295928,1.91038321420302,3.89227691755695
"93543",25769.1097829569,4170.69512889149,10234.8359772143,16.0122222668652,2.59155624597132,6.35964804032355
"93544",43598.5261582172,17976.8448701889,27988.1089565938,27.0909355128296,11.1703212933183,17.3910478560116
"93550",13574.5701718176,1850.156626783,1620.90528543326,8.43486781650716,1.14963688641492,1.0071863530598
"93551",9138.40918730342,4558.22027885916,5236.03908029031,5.67835832534046,2.83235380892736,3.25353193252533
"93552",17615.9764848359,1452.08482781143,1634.29579752771,10.9460875171411,0.902285923304851,1.01550685220507
"93553",36693.7294696484,11181.2443320349,20001.7482474753,22.8004830984431,6.94772038974669,12.4285410463142
"93563",38947.0681033957,27779.4734337437,36601.8750748615,24.2006462918934,17.261407430216,22.7434072817811
"93591",34588.2228443339,2614.09751414591,23935.2830461147,21.4921786846371,1.6243289262343,14.872732328852
"90071",NA,NA,NA,NA,NA,NA
"90073",NA,NA,NA,NA,NA,NA
"90095",NA,NA,NA,NA,NA,NA
"90261",NA,NA,NA,NA,NA,NA
"90263",NA,NA,NA,NA,NA,NA
"90506",NA,NA,NA,NA,NA,NA
"90639",NA,NA,NA,NA,NA,NA
"90747",NA,NA,NA,NA,NA,NA
"90822",NA,NA,NA,NA,NA,NA
"90831",NA,NA,NA,NA,NA,NA
"90840",NA,NA,NA,NA,NA,NA
"90846",NA,NA,NA,NA,NA,NA
"91046",NA,NA,NA,NA,NA,NA
"91125",NA,NA,NA,NA,NA,NA
"91126",NA,NA,NA,NA,NA,NA
"91382",NA,NA,NA,NA,NA,NA
"91521",NA,NA,NA,NA,NA,NA
"91522",NA,NA,NA,NA,NA,NA
"91523",NA,NA,NA,NA,NA,NA
"91608",NA,NA,NA,NA,NA,NA
"91759",NA,NA,NA,NA,NA,NA
